Vehicle_ID,State,Vehicle_Type,Fuel_Type,EV_Status,Manufacturer,Model,Year_of_Manufacture,Units_Sold,Price,Mileage_kmpl,CO2_Emission_g_km,Registration_City
V1246,Assam,Car,Diesel,No,Tata,Nexon,2014,13562,2023774,23.6,131.1,Delhi
V1247,Uttarakhand,Bike,Electric,Yes,Hero,HF Deluxe,2023,6962,1682332,0.0,0.0,Mumbai
V1248,West Bengal,Bike,Diesel,No,Royal Enfield,Classic 350,2012,13096,398809,24.7,163.2,Lucknow
V1249,Uttar Pradesh,SUV,Diesel,No,MG,Hector,2020,10864,1364223,28.2,109.5,Mumbai
V1250,Tamil Nadu,Bike,Diesel,No,Bajaj,Pulsar,2019,11961,126538,23.9,197.2,Kochi
V1251,Gujarat,Bike,Petrol,No,Honda,City,2020,673,422519,18.3,114.2,Jaipur
V1252,Haryana,SUV,Petrol,No,MG,Hector,2014,4605,1603751,25.5,140.9,Lucknow
V1253,West Bengal,Van,Hybrid,No,Tata,Nexon,2015,12129,1682929,18.3,186.1,Bengaluru
V1254,Delhi,Bike,Hybrid,No,Bajaj,Pulsar,2014,1028,285870,26.7,196.9,Jaipur
V1255,Tamil Nadu,Bus,Hybrid,No,Volvo,9400,2014,5875,2460013,26.7,184.5,Mumbai
V1256,Maharashtra,Bus,Diesel,No,Ashok Leyland,Captain,2023,11928,1600816,21.4,130.2,Kolkata
V1257,Gujarat,Bus,Petrol,No,Ashok Leyland,Dost,2011,1073,1193013,22.6,103.3,Lucknow
V1258,Telangana,Bus,Diesel,No,Tata,Punch,2017,14147,1618110,25.8,123.4,Jaipur
V1259,Bihar,Van,Diesel,No,Maruti,Swift,2022,7815,1232583,11.1,176.3,Chennai
V1260,Assam,Auto,Diesel,No,Bajaj,Chetak,2020,13279,586933,26.2,199.0,Hyderabad
V1261,Assam,Bike,Hybrid,No,Royal Enfield,Hunter 350,2022,5752,247743,14.1,180.3,Delhi
V1262,Telangana,Bus,Petrol,No,Ashok Leyland,Captain,2019,3579,1049152,19.2,160.7,Bengaluru
V1263,Uttarakhand,Van,Petrol,No,Force Motors,Traveller,2018,4984,2207425,25.7,187.7,Kochi
V1264,Telangana,Car,Diesel,No,Toyota,Innova,2017,13373,1505764,22.1,137.4,Chennai
V1265,Telangana,Bike,Hybrid,No,Honda,Amaze,2021,13179,189219,11.9,163.9,Chennai
V1266,Assam,Bus,Hybrid,No,Tata,Tiago,2019,1385,1621830,10.7,120.6,Mumbai
V1267,Bihar,Truck,Diesel,No,Eicher,Pro 2049,2016,4772,2285472,20.1,133.2,Jaipur
V1268,Uttar Pradesh,Van,Hybrid,No,Force Motors,Gurkha,2021,4971,1388993,29.0,142.6,Hyderabad
V1269,Madhya Pradesh,Truck,Petrol,No,Mahindra,Jeeto,2015,9383,2222628,24.9,156.6,Lucknow
V1270,Telangana,Truck,Petrol,No,Ashok Leyland,Dost,2015,3602,610412,26.1,155.0,Jaipur
V1271,Chhattisgarh,SUV,Electric,Yes,MG,Astor,2022,4894,656573,0.0,0.0,Jaipur
V1272,Haryana,Bus,Hybrid,No,Tata,Nexon,2012,9959,1795489,11.1,119.7,Jaipur
V1273,Kerala,Bus,Diesel,No,Ashok Leyland,Captain,2017,9882,547280,26.4,116.5,Bengaluru
V1274,Maharashtra,Truck,Electric,Yes,Mahindra,Jeeto,2013,13887,1820639,0.0,0.0,Bengaluru
V1275,Uttarakhand,Bus,Diesel,No,Tata,Punch,2015,10433,558305,21.7,121.7,Hyderabad
V1276,Madhya Pradesh,SUV,Electric,Yes,MG,Astor,2011,2209,1001532,0.0,0.0,Chennai
V1277,Karnataka,Bus,Electric,Yes,Volvo,9400,2024,12023,2143903,0.0,0.0,Kochi
V1278,Tamil Nadu,Car,Electric,Yes,Kia,Sonet,2020,12808,2491884,0.0,0.0,Jaipur
V1279,Odisha,SUV,Petrol,No,MG,Hector,2023,2738,440245,16.8,126.1,Bengaluru
V1280,Uttarakhand,Car,Electric,Yes,Maruti,Baleno,2020,920,1216666,0.0,0.0,Ahmedabad
V1281,Kerala,Auto,Electric,Yes,Piaggio,Porter,2014,8384,2141287,0.0,0.0,Ahmedabad
V1282,Assam,Bike,Hybrid,No,Bajaj,Pulsar,2018,837,2452713,15.1,166.7,Ahmedabad
V1283,Haryana,SUV,Petrol,No,Mahindra,Bolero,2020,6151,1523300,28.9,120.8,Kochi
V1284,Gujarat,Auto,Diesel,No,TVS,Jupiter,2021,10564,452949,10.0,114.0,Hyderabad
V1285,Bihar,Truck,Diesel,No,Eicher,Pro 3015,2013,5739,771265,14.5,138.6,Kochi
V1286,Madhya Pradesh,Bus,Hybrid,No,Ashok Leyland,Dost,2013,10655,2354046,16.1,189.8,Bengaluru
V1287,Kerala,Truck,Diesel,No,Eicher,Pro 3015,2023,4887,1065134,23.3,109.5,Chennai
V1288,Uttar Pradesh,Auto,Diesel,No,Bajaj,Pulsar,2017,13662,2453953,13.8,156.6,Kolkata
V1289,Chhattisgarh,Van,Diesel,No,Tata,Tiago,2020,11457,462468,26.4,160.2,Mumbai
V1290,Telangana,Bus,Hybrid,No,Tata,Punch,2015,6780,226694,11.7,153.9,Mumbai
V1291,Kerala,Auto,Diesel,No,Piaggio,Ape,2015,8868,661493,18.8,188.0,Hyderabad
V1292,Bihar,Truck,Diesel,No,Eicher,Pro 2049,2010,4479,249675,27.9,171.4,Kolkata
V1293,Maharashtra,Auto,Hybrid,No,TVS,Apache,2011,10799,810294,25.0,150.8,Bengaluru
V1294,Madhya Pradesh,Auto,Petrol,No,Bajaj,Pulsar,2021,2871,2146871,24.9,147.0,Jaipur
V1295,Jharkhand,Truck,Diesel,No,Mahindra,Bolero,2015,486,1976269,15.5,121.8,Jaipur
V1296,Uttarakhand,Car,Diesel,No,Honda,Amaze,2012,5237,1271493,12.6,116.0,Kolkata
V1297,Jharkhand,Van,Hybrid,No,Tata,Punch,2021,3103,2315342,15.5,152.9,Chennai
V1298,Kerala,Car,Electric,Yes,Honda,Amaze,2021,2639,1101945,0.0,0.0,Jaipur
V1299,Assam,Auto,Diesel,No,Bajaj,Chetak,2012,3980,1115838,12.5,171.4,Hyderabad
V1300,Uttar Pradesh,Truck,Electric,Yes,Ashok Leyland,Dost,2016,6123,740157,0.0,0.0,Kochi
V1301,Karnataka,Auto,Electric,Yes,Piaggio,Ape,2012,6521,2088703,0.0,0.0,Bengaluru
V1302,Assam,Truck,Hybrid,No,Tata,Punch,2016,13780,2432946,16.1,128.0,Kolkata
V1303,Jharkhand,Bus,Electric,Yes,Volvo,9600,2013,5645,922662,0.0,0.0,Jaipur
V1304,Rajasthan,Car,Hybrid,No,Honda,Amaze,2024,8212,698516,17.6,138.1,Chennai
V1305,Madhya Pradesh,Bike,Hybrid,No,Royal Enfield,Classic 350,2019,1446,1305773,15.6,110.6,Chennai
V1306,West Bengal,Bus,Diesel,No,Ashok Leyland,Captain,2015,3089,369489,11.9,167.1,Bengaluru
V1307,Karnataka,Truck,Electric,Yes,Eicher,Pro 3015,2010,3170,2370834,0.0,0.0,Delhi
V1308,Maharashtra,Truck,Petrol,No,Mahindra,Jeeto,2015,1982,1638975,12.1,164.5,Bengaluru
V1309,Telangana,SUV,Hybrid,No,Mahindra,Bolero,2013,3381,1857640,25.4,152.3,Chennai
V1310,Telangana,Bike,Petrol,No,Hero,Splendor,2018,13128,651169,20.5,114.5,Delhi
V1311,Telangana,Bike,Hybrid,No,Hero,Splendor,2010,3046,508712,20.8,111.0,Ahmedabad
V1312,West Bengal,Bike,Petrol,No,Royal Enfield,Hunter 350,2013,13839,1646537,13.4,185.0,Chennai
V1313,Telangana,Car,Electric,Yes,Honda,City,2016,5112,239412,0.0,0.0,Chennai
V1314,Punjab,SUV,Diesel,No,Hyundai,i20,2019,10777,1425914,27.6,129.2,Mumbai
V1315,Tamil Nadu,Truck,Diesel,No,Tata,Punch,2013,2146,825748,16.1,175.1,Hyderabad
V1316,Rajasthan,Car,Diesel,No,Kia,Seltos,2022,6193,1669875,27.0,162.0,Kolkata
V1317,Madhya Pradesh,Truck,Electric,Yes,Tata,Nexon,2012,7472,2455265,0.0,0.0,Mumbai
V1318,Gujarat,Auto,Electric,Yes,Piaggio,Porter,2018,6889,1973361,0.0,0.0,Hyderabad
V1319,Haryana,Bike,Hybrid,No,Honda,Amaze,2011,1095,1864354,23.6,113.4,Kochi
V1320,Uttar Pradesh,Bike,Hybrid,No,Bajaj,Pulsar,2010,6799,876390,23.0,187.0,Ahmedabad
V1321,Jharkhand,Bus,Hybrid,No,Tata,Nexon,2012,4978,240053,16.6,133.4,Jaipur
V1322,Tamil Nadu,Car,Hybrid,No,Toyota,Fortuner,2023,263,911130,29.8,145.8,Mumbai
V1323,Jharkhand,Car,Diesel,No,Toyota,Innova,2020,7701,1637861,22.2,178.4,Ahmedabad
V1324,Uttarakhand,Bus,Petrol,No,Ashok Leyland,Captain,2010,6149,1109008,29.6,113.8,Delhi
V1325,Punjab,Bike,Electric,Yes,Hero,Splendor,2016,10293,2077362,0.0,0.0,Kochi
V1326,Delhi,Van,Diesel,No,Tata,Punch,2023,5666,373465,18.3,126.8,Mumbai
V1327,Uttarakhand,Car,Hybrid,No,Toyota,Fortuner,2018,6404,1220580,17.1,169.0,Mumbai
V1328,Jharkhand,Car,Hybrid,No,Maruti,Swift,2010,8190,1409722,12.9,111.3,Kolkata
V1329,Rajasthan,Auto,Electric,Yes,TVS,Jupiter,2014,10549,855994,0.0,0.0,Hyderabad
V1330,Jharkhand,Bus,Hybrid,No,Volvo,9400,2020,5319,374531,14.0,139.3,Ahmedabad
V1331,Uttar Pradesh,Auto,Electric,Yes,Bajaj,Pulsar,2022,435,697728,0.0,0.0,Lucknow
V1332,Bihar,Bike,Diesel,No,TVS,Jupiter,2024,9779,411346,23.6,108.2,Kolkata
V1333,Gujarat,Bus,Petrol,No,Volvo,9600,2024,1174,716564,11.7,199.1,Bengaluru
V1334,Delhi,Bus,Hybrid,No,Ashok Leyland,Captain,2018,10440,434455,26.8,155.3,Delhi
V1335,Karnataka,Car,Hybrid,No,Honda,Amaze,2019,3607,2151801,16.6,107.2,Ahmedabad
V1336,Telangana,Car,Diesel,No,Honda,Amaze,2017,8767,1231645,22.9,114.5,Lucknow
V1337,Punjab,Car,Diesel,No,Tata,Tiago,2012,14808,175178,13.3,149.9,Kolkata
V1338,Assam,SUV,Diesel,No,Tata,Punch,2019,2178,219456,14.0,186.3,Jaipur
V1339,Maharashtra,Auto,Hybrid,No,Bajaj,Pulsar,2018,11270,1061055,29.0,192.4,Kolkata
V1340,Madhya Pradesh,Auto,Electric,Yes,Piaggio,Porter,2020,12269,638983,0.0,0.0,Bengaluru
V1341,Chhattisgarh,SUV,Petrol,No,Mahindra,Jeeto,2023,4613,2450986,18.5,110.4,Jaipur
V1342,Gujarat,Auto,Electric,Yes,TVS,Jupiter,2012,10790,1309885,0.0,0.0,Lucknow
V1343,Assam,Car,Petrol,No,Toyota,Innova,2010,10234,2448825,25.2,198.8,Kolkata
V1344,Gujarat,Bike,Hybrid,No,TVS,Jupiter,2012,5604,649685,21.2,131.2,Chennai
V1345,Punjab,Van,Petrol,No,Maruti,Alto,2012,3942,1694299,12.8,135.6,Mumbai
V1346,Haryana,Auto,Diesel,No,TVS,Jupiter,2022,3206,2295297,14.4,119.9,Bengaluru
V1347,Haryana,Car,Petrol,No,Maruti,Baleno,2023,14298,1695786,23.1,177.3,Hyderabad
V1348,Uttarakhand,SUV,Hybrid,No,Tata,Punch,2023,7371,569585,29.8,172.1,Mumbai
V1349,Uttarakhand,Van,Petrol,No,Maruti,Ertiga,2015,14107,1363948,28.5,176.5,Hyderabad
V1350,Kerala,Bus,Electric,Yes,Volvo,9400,2020,14635,1145267,0.0,0.0,Chennai
V1351,Gujarat,Auto,Petrol,No,Piaggio,Ape,2010,488,529820,13.3,172.5,Ahmedabad
V1352,Kerala,Auto,Petrol,No,Bajaj,Chetak,2017,1551,481315,27.6,108.7,Bengaluru
V1353,Jharkhand,Bike,Diesel,No,TVS,Jupiter,2024,9573,171796,14.3,182.2,Hyderabad
V1354,Telangana,SUV,Electric,Yes,Hyundai,Venue,2022,6618,1855483,0.0,0.0,Mumbai
V1355,Rajasthan,Truck,Diesel,No,Ashok Leyland,Dost,2020,10700,1175852,16.2,173.2,Bengaluru
V1356,Telangana,SUV,Electric,Yes,Hyundai,i20,2023,7265,1973794,0.0,0.0,Kolkata
V1357,Bihar,Auto,Electric,Yes,Piaggio,Ape,2010,11201,1707258,0.0,0.0,Ahmedabad
V1358,Rajasthan,Bike,Petrol,No,Royal Enfield,Classic 350,2017,5633,1307612,28.6,119.2,Lucknow
V1359,Rajasthan,Bike,Hybrid,No,Bajaj,Pulsar,2024,14444,1277203,21.5,113.6,Mumbai
V1360,Bihar,SUV,Petrol,No,Tata,Tiago,2020,772,1711180,27.5,125.4,Ahmedabad
V1361,Tamil Nadu,Auto,Electric,Yes,Bajaj,Pulsar,2015,7066,2307522,0.0,0.0,Delhi
V1362,Telangana,Car,Diesel,No,Kia,Sonet,2022,11771,1841727,27.5,126.8,Lucknow
V1363,Bihar,Car,Electric,Yes,Kia,Sonet,2017,10189,1843988,0.0,0.0,Hyderabad
V1364,Odisha,SUV,Electric,Yes,Hyundai,Venue,2014,180,1856175,0.0,0.0,Ahmedabad
V1365,Tamil Nadu,Van,Diesel,No,Tata,Tiago,2022,5402,2066058,13.3,160.4,Mumbai
V1366,Jharkhand,SUV,Diesel,No,Tata,Nexon,2015,10112,2262438,12.4,177.8,Kolkata
V1367,Delhi,Bus,Petrol,No,Volvo,9400,2012,14706,1816976,13.2,158.8,Lucknow
V1368,Odisha,SUV,Electric,Yes,Hyundai,Creta,2018,6870,558158,0.0,0.0,Lucknow
V1369,Odisha,Car,Hybrid,No,Toyota,Innova,2024,10193,2262976,24.3,189.5,Jaipur
V1370,Rajasthan,Car,Hybrid,No,Kia,Sonet,2010,8030,2087607,27.0,179.6,Ahmedabad
V1371,Uttarakhand,Truck,Hybrid,No,Ashok Leyland,Dost,2022,14266,427227,25.3,124.0,Lucknow
V1372,Karnataka,Bike,Diesel,No,Honda,Amaze,2017,13554,1325706,17.7,157.8,Ahmedabad
V1373,Assam,Bike,Diesel,No,Hero,HF Deluxe,2021,620,1987215,17.4,174.4,Bengaluru
V1374,Uttarakhand,Truck,Electric,Yes,Eicher,Pro 3015,2017,1218,1582553,0.0,0.0,Bengaluru
V1375,Gujarat,Van,Hybrid,No,Maruti,Alto,2022,10907,746196,28.0,175.5,Kochi
V1376,Delhi,Van,Diesel,No,Maruti,Ertiga,2021,7162,2032790,11.0,122.4,Kolkata
V1377,Delhi,Bus,Diesel,No,Ashok Leyland,Dost,2021,1550,186998,12.4,159.0,Hyderabad
V1378,Delhi,Bike,Diesel,No,TVS,Apache,2013,7275,690962,14.8,193.8,Lucknow
V1379,Maharashtra,SUV,Electric,Yes,Hyundai,Venue,2014,5641,242796,0.0,0.0,Jaipur
V1380,Kerala,Auto,Electric,Yes,TVS,Jupiter,2017,5361,1576861,0.0,0.0,Delhi
V1381,Tamil Nadu,Truck,Electric,Yes,Eicher,Pro 3015,2021,4842,2118261,0.0,0.0,Delhi
V1382,Kerala,Bus,Hybrid,No,Ashok Leyland,Captain,2015,3884,754585,26.1,183.4,Kochi
V1383,Karnataka,Bike,Hybrid,No,TVS,Apache,2016,498,2484350,20.6,103.1,Chennai
V1384,Gujarat,Van,Petrol,No,Tata,Nexon,2012,12181,1872307,11.1,116.4,Kochi
V1385,Chhattisgarh,SUV,Hybrid,No,Mahindra,Jeeto,2016,11636,2365107,25.9,160.8,Mumbai
V1386,West Bengal,Auto,Electric,Yes,TVS,Jupiter,2023,7849,829708,0.0,0.0,Chennai
V1387,Bihar,Bus,Petrol,No,Tata,Punch,2023,11651,329058,25.5,172.0,Ahmedabad
V1388,Jharkhand,Auto,Diesel,No,TVS,Jupiter,2016,4934,897655,28.4,112.9,Kochi
V1389,Odisha,SUV,Diesel,No,Tata,Punch,2011,14898,1599342,26.3,103.1,Ahmedabad
V1390,West Bengal,SUV,Hybrid,No,Mahindra,Bolero,2023,9021,146808,20.8,115.1,Bengaluru
V1391,Bihar,Van,Diesel,No,Maruti,Baleno,2024,2710,1322952,11.3,109.2,Kochi
V1392,Uttarakhand,Auto,Hybrid,No,TVS,Jupiter,2024,13005,649453,17.4,152.7,Delhi
V1393,Telangana,Bike,Diesel,No,Royal Enfield,Hunter 350,2016,2647,337916,27.4,185.7,Jaipur
V1394,Haryana,Van,Hybrid,No,Tata,Nexon,2018,11431,1934861,14.9,196.6,Kochi
V1395,Odisha,SUV,Petrol,No,Tata,Tiago,2020,2905,1809109,25.1,160.8,Bengaluru
V1396,Uttarakhand,Bike,Petrol,No,TVS,Jupiter,2024,2995,1668831,24.7,101.9,Ahmedabad
V1397,Haryana,Truck,Electric,Yes,Ashok Leyland,Dost,2015,12338,2300096,0.0,0.0,Jaipur
V1398,Rajasthan,Bike,Diesel,No,Bajaj,Chetak,2022,5751,1449062,28.5,158.7,Bengaluru
V1399,Andhra Pradesh,SUV,Electric,Yes,Hyundai,Venue,2018,843,1903174,0.0,0.0,Lucknow
V1400,Madhya Pradesh,Auto,Hybrid,No,Bajaj,Pulsar,2018,8883,83384,17.5,155.6,Jaipur
V1401,Telangana,Car,Petrol,No,Honda,Amaze,2015,5557,1188757,24.4,126.3,Jaipur
V1402,Haryana,Van,Hybrid,No,Force Motors,Gurkha,2019,12378,2124292,25.0,199.7,Delhi
V1403,Punjab,Bus,Diesel,No,Tata,Tiago,2011,1944,1480322,14.9,199.5,Lucknow
V1404,Andhra Pradesh,Auto,Diesel,No,Piaggio,Porter,2013,2226,2483680,29.8,126.5,Kolkata
V1405,Karnataka,Car,Diesel,No,Kia,Sonet,2013,6947,1832632,14.4,121.4,Lucknow
V1406,Rajasthan,Van,Hybrid,No,Tata,Tiago,2011,8009,1775740,26.3,174.8,Bengaluru
V1407,Chhattisgarh,Truck,Petrol,No,Ashok Leyland,Dost,2017,13793,2434304,15.6,129.7,Kolkata
V1408,Kerala,SUV,Electric,Yes,MG,Astor,2015,1788,524439,0.0,0.0,Kolkata
V1409,Andhra Pradesh,Car,Electric,Yes,Tata,Punch,2016,14572,1761232,0.0,0.0,Mumbai
V1410,Rajasthan,Van,Diesel,No,Maruti,Alto,2021,2942,1113324,23.0,190.2,Chennai
V1411,Chhattisgarh,Bus,Petrol,No,Volvo,9600,2023,2290,2306028,15.1,117.0,Delhi
V1412,Punjab,SUV,Hybrid,No,MG,Hector,2017,3532,1790039,13.0,184.5,Mumbai
V1413,Delhi,Truck,Diesel,No,Mahindra,Jeeto,2024,11127,255707,19.4,131.8,Ahmedabad
V1414,Gujarat,SUV,Diesel,No,Hyundai,Creta,2019,1923,1056991,16.8,134.4,Hyderabad
V1415,Haryana,Truck,Electric,Yes,Mahindra,Jeeto,2016,10135,2044407,0.0,0.0,Hyderabad
V1416,Gujarat,Bike,Hybrid,No,Honda,City,2021,2667,591035,26.3,151.5,Chennai
V1417,Gujarat,SUV,Diesel,No,Tata,Nexon,2014,3280,1726196,20.7,138.8,Ahmedabad
V1418,Punjab,Bike,Diesel,No,Honda,City,2021,11753,1417908,19.7,187.9,Ahmedabad
V1419,Uttar Pradesh,Auto,Electric,Yes,Bajaj,Pulsar,2012,11735,448728,0.0,0.0,Delhi
V1420,Haryana,Bus,Hybrid,No,Tata,Punch,2020,1983,333538,10.8,109.4,Ahmedabad
V1421,Andhra Pradesh,Auto,Petrol,No,Piaggio,Porter,2020,13960,1978028,15.8,117.3,Delhi
V1422,Delhi,Car,Diesel,No,Honda,Amaze,2011,10606,1803301,15.7,192.2,Mumbai
V1423,Bihar,Car,Petrol,No,Kia,Sonet,2018,3849,1048563,17.7,147.0,Lucknow
V1424,Bihar,Bike,Petrol,No,TVS,Apache,2018,6513,2277591,28.2,150.3,Delhi
V1425,Bihar,Auto,Electric,Yes,Piaggio,Ape,2016,676,500630,0.0,0.0,Hyderabad
V1426,Bihar,Bus,Electric,Yes,Tata,Nexon,2018,7402,2295374,0.0,0.0,Bengaluru
V1427,West Bengal,SUV,Diesel,No,Mahindra,Bolero,2011,4985,1901606,14.6,187.9,Kolkata
V1428,Haryana,Bike,Diesel,No,Bajaj,Pulsar,2021,3142,690292,24.5,176.0,Hyderabad
V1429,Kerala,Bike,Petrol,No,Bajaj,Pulsar,2021,1153,995682,25.3,192.5,Hyderabad
V1430,Haryana,Bike,Diesel,No,Honda,City,2010,7153,535163,26.8,171.7,Lucknow
V1431,Jharkhand,Car,Diesel,No,Hyundai,i20,2022,8119,1065671,22.7,153.7,Mumbai
V1432,West Bengal,Auto,Petrol,No,Bajaj,Chetak,2010,13208,2267854,28.8,168.7,Mumbai
V1433,Gujarat,Car,Electric,Yes,Kia,Sonet,2020,10388,881062,0.0,0.0,Lucknow
V1434,Punjab,SUV,Diesel,No,MG,Astor,2017,12899,1866122,21.5,181.2,Mumbai
V1435,Maharashtra,Car,Electric,Yes,Kia,Sonet,2021,7600,1483053,0.0,0.0,Ahmedabad
V1436,Maharashtra,Car,Electric,Yes,Hyundai,i20,2023,5229,1700470,0.0,0.0,Jaipur
V1437,Bihar,Bike,Diesel,No,Bajaj,Chetak,2024,7618,1302511,28.3,107.7,Mumbai
V1438,Gujarat,Bike,Diesel,No,Hero,Splendor,2012,10175,519943,16.8,177.6,Lucknow
V1439,Madhya Pradesh,Auto,Diesel,No,TVS,Apache,2010,11189,1935044,15.7,199.3,Lucknow
V1440,Bihar,Bus,Electric,Yes,Ashok Leyland,Captain,2018,12639,1701220,0.0,0.0,Hyderabad
V1441,Maharashtra,Bus,Diesel,No,Tata,Punch,2018,8813,571323,26.8,180.9,Mumbai
V1442,Telangana,Auto,Hybrid,No,Piaggio,Porter,2019,11745,1961639,26.1,100.5,Delhi
V1443,Odisha,Auto,Diesel,No,Piaggio,Porter,2010,6006,1019759,23.0,106.8,Delhi
V1444,West Bengal,Car,Diesel,No,Honda,Amaze,2015,12687,2440919,28.0,158.1,Bengaluru
V1445,Punjab,Bus,Diesel,No,Tata,Nexon,2018,13834,858880,14.7,110.4,Ahmedabad
V1446,Telangana,Auto,Diesel,No,Piaggio,Porter,2019,4887,1671238,18.3,104.9,Kochi
V1447,Andhra Pradesh,Van,Petrol,No,Force Motors,Traveller,2019,11012,1438289,17.4,196.8,Kolkata
V1448,Tamil Nadu,Car,Hybrid,No,Tata,Punch,2015,7188,1780155,27.6,189.6,Hyderabad
V1449,Madhya Pradesh,Car,Electric,Yes,Maruti,Alto,2013,14941,1027025,0.0,0.0,Kochi
V1450,West Bengal,Auto,Hybrid,No,TVS,Jupiter,2015,9700,2392390,17.1,146.0,Bengaluru
V1451,Uttar Pradesh,Car,Diesel,No,Kia,Sonet,2010,6281,1946016,25.1,199.3,Lucknow
V1452,Kerala,Bike,Diesel,No,Honda,Amaze,2018,1417,1801198,25.3,173.8,Ahmedabad
V1453,Uttar Pradesh,Bike,Petrol,No,Honda,City,2013,11328,2052430,27.5,190.6,Jaipur
V1454,Madhya Pradesh,SUV,Diesel,No,Hyundai,Venue,2023,14388,1649812,18.1,173.9,Jaipur
V1455,Jharkhand,Car,Hybrid,No,Maruti,Baleno,2011,7058,2196310,25.5,165.8,Bengaluru
V1456,Andhra Pradesh,Van,Diesel,No,Maruti,Alto,2018,8704,2007236,10.5,166.7,Kolkata
V1457,Andhra Pradesh,Car,Hybrid,No,Kia,Seltos,2016,12202,1527661,18.9,108.9,Delhi
V1458,Andhra Pradesh,Truck,Electric,Yes,Mahindra,Jeeto,2011,5391,2248651,0.0,0.0,Delhi
V1459,Haryana,Car,Petrol,No,Tata,Punch,2013,11093,1291598,17.7,146.0,Kolkata
V1460,Odisha,Bike,Petrol,No,Honda,Amaze,2019,12816,269189,20.3,139.4,Ahmedabad
V1461,Jharkhand,Bus,Hybrid,No,Volvo,9400,2022,7676,1176101,23.4,184.1,Delhi
V1462,Uttarakhand,Truck,Electric,Yes,Tata,Tiago,2010,2218,404418,0.0,0.0,Delhi
V1463,Odisha,Van,Electric,Yes,Tata,Tiago,2023,7384,1869575,0.0,0.0,Ahmedabad
V1464,Jharkhand,SUV,Diesel,No,MG,Astor,2017,4464,1125568,13.0,119.1,Jaipur
V1465,Bihar,Truck,Electric,Yes,Eicher,Pro 3015,2018,3030,655039,0.0,0.0,Bengaluru
V1466,Uttar Pradesh,Bike,Hybrid,No,Bajaj,Chetak,2024,14197,1340906,23.4,197.4,Hyderabad
V1467,Andhra Pradesh,Bike,Petrol,No,Honda,Amaze,2012,4343,1806028,21.2,173.4,Delhi
V1468,Chhattisgarh,Bus,Hybrid,No,Tata,Tiago,2022,2866,1135484,16.3,155.1,Bengaluru
V1469,Andhra Pradesh,Car,Electric,Yes,Maruti,Baleno,2013,3731,1161635,0.0,0.0,Chennai
V1470,West Bengal,Bus,Electric,Yes,Ashok Leyland,Dost,2024,14663,169248,0.0,0.0,Chennai
V1471,Rajasthan,Bus,Diesel,No,Ashok Leyland,Captain,2012,1227,2430208,16.0,108.1,Mumbai
V1472,West Bengal,Car,Diesel,No,Hyundai,Venue,2011,5019,653116,15.3,154.0,Kochi
V1473,Telangana,Bus,Diesel,No,Ashok Leyland,Captain,2014,7943,279588,14.1,198.6,Jaipur
V1474,Karnataka,Van,Electric,Yes,Maruti,Swift,2016,1888,1898104,0.0,0.0,Kolkata
V1475,Uttar Pradesh,Bus,Petrol,No,Ashok Leyland,Dost,2013,9110,817554,13.0,181.8,Hyderabad
V1476,Uttarakhand,Car,Diesel,No,Toyota,Fortuner,2021,8277,2251720,21.5,164.9,Delhi
V1477,Uttar Pradesh,Car,Hybrid,No,Tata,Tiago,2023,13268,2172668,14.1,138.5,Delhi
V1478,West Bengal,Van,Hybrid,No,Maruti,Alto,2014,13695,2353334,14.2,103.0,Bengaluru
V1479,Kerala,Van,Electric,Yes,Maruti,Alto,2023,1023,1391386,0.0,0.0,Ahmedabad
V1480,Bihar,Bike,Electric,Yes,Honda,City,2024,3284,697318,0.0,0.0,Jaipur
V1481,Rajasthan,Van,Petrol,No,Maruti,Swift,2022,8822,2107266,20.9,199.5,Kochi
V1482,Gujarat,Car,Diesel,No,Toyota,Innova,2023,2022,121195,22.1,113.5,Chennai
V1483,Karnataka,Car,Electric,Yes,Maruti,Alto,2021,385,1030696,0.0,0.0,Kochi
V1484,Rajasthan,Van,Electric,Yes,Force Motors,Gurkha,2012,1437,1775682,0.0,0.0,Bengaluru
V1485,Punjab,Bus,Hybrid,No,Ashok Leyland,Captain,2016,13240,504051,11.1,156.0,Ahmedabad
V1486,Uttarakhand,SUV,Hybrid,No,MG,Astor,2020,14537,2283318,29.0,167.6,Mumbai
V1487,Haryana,Auto,Petrol,No,Bajaj,Chetak,2019,14274,545873,24.0,173.2,Mumbai
V1488,Uttarakhand,Truck,Petrol,No,Tata,Punch,2015,4726,261220,24.2,141.5,Kochi
V1489,Punjab,Bus,Diesel,No,Volvo,9400,2017,6020,2099894,11.1,102.7,Hyderabad
V1490,West Bengal,Van,Electric,Yes,Tata,Punch,2023,5911,1426617,0.0,0.0,Kochi
V1491,Tamil Nadu,Car,Diesel,No,Kia,Sonet,2011,14666,286618,19.5,153.0,Delhi
V1492,Haryana,Car,Petrol,No,Kia,Seltos,2024,8727,1096805,21.2,145.7,Bengaluru
V1493,Jharkhand,Bus,Diesel,No,Tata,Nexon,2023,11144,2046849,28.7,130.2,Bengaluru
V1494,Kerala,Bus,Electric,Yes,Tata,Punch,2015,1168,2482459,0.0,0.0,Jaipur
V1495,Haryana,Bus,Hybrid,No,Volvo,9600,2015,2906,1423968,17.1,135.1,Delhi
